1,1,1000,80.55555555555556
1,2,1000,77.77777777777779
1,3,1000,91.66666666666666
1,4,1000,91.66666666666666
1,5,1000,94.44444444444444
1,6,1000,91.66666666666666
1,7,1000,77.77777777777779
1,8,1000,91.66666666666666
1,9,1000,94.44444444444444
1,10,1000,91.66666666666666
1,11,1000,77.77777777777779
1,12,1000,91.66666666666666
1,13,1000,91.66666666666666
1,14,1000,91.66666666666666
1,15,1000,91.66666666666666
1,16,1000,91.66666666666666
1,17,1000,91.66666666666666
1,18,1000,94.44444444444444
1,19,1000,91.66666666666666
1,20,1000,77.77777777777779
1,21,1000,91.66666666666666
1,22,1000,88.88888888888889
1,23,1000,77.77777777777779
1,24,1000,91.66666666666666
1,25,1000,94.44444444444444
2,1,1000,97.22222222222221
2,2,293,100.0
2,3,273,100.0
2,4,229,100.0
2,5,253,100.0
2,6,275,100.0
2,7,211,100.0
2,8,218,100.0
2,9,218,100.0
2,10,255,100.0
2,11,258,100.0
2,12,1000,97.22222222222221
2,13,458,100.0
2,14,262,100.0
2,15,274,100.0
2,16,340,100.0
2,17,1000,94.44444444444444
2,18,747,100.0
2,19,353,100.0
2,20,303,100.0
2,21,436,100.0
2,22,321,100.0
2,23,414,100.0
2,24,381,100.0
2,25,410,100.0
3,1,1000,97.22222222222221
3,2,1000,97.22222222222221
3,3,273,100.0
3,4,224,100.0
3,5,251,100.0
3,6,227,100.0
3,7,253,100.0
3,8,169,100.0
3,9,354,100.0
3,10,189,100.0
3,11,306,100.0
3,12,404,100.0
3,13,331,100.0
3,14,299,100.0
3,15,207,100.0
3,16,280,100.0
3,17,399,100.0
3,18,366,100.0
3,19,270,100.0
3,20,216,100.0
3,21,250,100.0
3,22,407,100.0
3,23,300,100.0
3,24,406,100.0
3,25,410,100.0
4,1,1000,97.22222222222221
4,2,247,100.0
4,3,352,100.0
4,4,229,100.0
4,5,182,100.0
4,6,213,100.0
4,7,196,100.0
4,8,298,100.0
4,9,251,100.0
4,10,248,100.0
4,11,456,100.0
4,12,231,100.0
4,13,321,100.0
4,14,252,100.0
4,15,380,100.0
4,16,831,100.0
4,17,274,100.0
4,18,243,100.0
4,19,376,100.0
4,20,377,100.0
4,21,258,100.0
4,22,229,100.0
4,23,275,100.0
4,24,329,100.0
4,25,317,100.0
5,1,1000,97.22222222222221
5,2,806,100.0
5,3,241,100.0
5,4,188,100.0
5,5,359,100.0
5,6,172,100.0
