1,1,1000,80.55555555555556
1,2,1000,80.55555555555556
1,3,1000,77.77777777777779
1,4,1000,91.66666666666666
1,5,1000,91.66666666666666
1,6,1000,91.66666666666666
1,7,1000,91.66666666666666
1,8,1000,94.44444444444444
1,9,1000,91.66666666666666
1,10,1000,94.44444444444444
1,11,1000,91.66666666666666
1,12,1000,91.66666666666666
1,13,1000,91.66666666666666
1,14,1000,91.66666666666666
1,15,1000,88.88888888888889
1,16,1000,94.44444444444444
1,17,1000,94.44444444444444
1,18,1000,77.77777777777779
1,19,1000,91.66666666666666
1,20,1000,88.88888888888889
1,21,1000,91.66666666666666
1,22,1000,91.66666666666666
1,23,1000,94.44444444444444
1,24,1000,91.66666666666666
1,25,1000,91.66666666666666
2,1,1000,83.33333333333334
2,2,998,100.0
2,3,380,100.0
2,4,225,100.0
2,5,302,100.0
2,6,287,100.0
2,7,229,100.0
2,8,283,100.0
2,9,300,100.0
2,10,248,100.0
2,11,618,100.0
2,12,317,100.0
2,13,304,100.0
2,14,253,100.0
2,15,364,100.0
2,16,320,100.0
2,17,370,100.0
2,18,351,100.0
2,19,295,100.0
2,20,283,100.0
2,21,468,100.0
2,22,279,100.0
2,23,449,100.0
2,24,334,100.0
2,25,786,100.0
3,1,1000,94.44444444444444
3,2,530,100.0
3,3,323,100.0
3,4,300,100.0
3,5,342,100.0
3,6,250,100.0
3,7,237,100.0
3,8,318,100.0
3,9,534,100.0
3,10,297,100.0
3,11,217,100.0
3,12,341,100.0
3,13,183,100.0
3,14,399,100.0
3,15,250,100.0
3,16,329,100.0
3,17,448,100.0
3,18,282,100.0
3,19,426,100.0
3,20,338,100.0
3,21,323,100.0
3,22,341,100.0
3,23,291,100.0
3,24,334,100.0
3,25,400,100.0
4,1,1000,80.55555555555556
4,2,570,100.0
4,3,496,100.0
4,4,265,100.0
4,5,295,100.0
4,6,238,100.0
4,7,260,100.0
4,8,265,100.0
4,9,276,100.0
4,10,256,100.0
4,11,273,100.0
4,12,309,100.0
4,13,273,100.0
4,14,277,100.0
4,15,204,100.0
4,16,331,100.0
4,17,291,100.0
4,18,288,100.0
4,19,273,100.0
4,20,355,100.0
4,21,281,100.0
4,22,327,100.0
4,23,315,100.0
4,24,373,100.0
4,25,400,100.0
5,1,1000,97.22222222222221
5,2,329,100.0
5,3,217,100.0
