0.9,0.1,1000,97.22222222222221
0.9,0.15000000000000002,1000,97.22222222222221
0.9,0.20000000000000004,1000,97.22222222222221
0.9,0.25000000000000006,1000,97.22222222222221
0.9,0.30000000000000004,1000,97.22222222222221
0.9,0.3500000000000001,1000,97.22222222222221
0.9,0.40000000000000013,1000,97.22222222222221
0.9,0.45000000000000007,1000,97.22222222222221
0.9,0.5000000000000001,1000,97.22222222222221
0.9,0.5500000000000002,1000,97.22222222222221
0.9,0.6000000000000002,1000,97.22222222222221
0.9,0.6500000000000001,1000,97.22222222222221
0.9,0.7000000000000002,1000,97.22222222222221
0.9,0.7500000000000002,1000,97.22222222222221
0.9,0.8000000000000002,1000,97.22222222222221
0.9,0.8500000000000002,1000,97.22222222222221
0.9,0.9000000000000002,1000,97.22222222222221
0.9,0.9500000000000003,1000,97.22222222222221
0.9,1.0000000000000004,1000,97.22222222222221
0.9,1.0500000000000003,1000,97.22222222222221
0.9,1.1000000000000005,1000,97.22222222222221
0.9500000000000001,0.1,1000,100.0
0.9500000000000001,0.15000000000000002,1000,100.0
0.9500000000000001,0.20000000000000004,1000,100.0
0.9500000000000001,0.25000000000000006,1000,100.0
0.9500000000000001,0.30000000000000004,1000,100.0
0.9500000000000001,0.3500000000000001,1000,100.0
0.9500000000000001,0.40000000000000013,1000,100.0
0.9500000000000001,0.45000000000000007,1000,100.0
0.9500000000000001,0.5000000000000001,1000,100.0
0.9500000000000001,0.5500000000000002,1000,100.0
0.9500000000000001,0.6000000000000002,1000,100.0
0.9500000000000001,0.6500000000000001,1000,100.0
0.9500000000000001,0.7000000000000002,1000,100.0
0.9500000000000001,0.7500000000000002,1000,100.0
0.9500000000000001,0.8000000000000002,1000,100.0
0.9500000000000001,0.8500000000000002,1000,100.0
0.9500000000000001,0.9000000000000002,1000,100.0
0.9500000000000001,0.9500000000000003,1000,100.0
0.9500000000000001,1.0000000000000004,1000,100.0
0.9500000000000001,1.0500000000000003,1000,100.0
0.9500000000000001,1.1000000000000005,1000,100.0
1.0,0.1,1000,100.0
1.0,0.15000000000000002,742,100.0
1.0,0.20000000000000004,569,100.0
1.0,0.25000000000000006,466,100.0
1.0,0.30000000000000004,397,100.0
1.0,0.3500000000000001,348,100.0
1.0,0.40000000000000013,311,100.0
1.0,0.45000000000000007,282,100.0
1.0,0.5000000000000001,259,100.0
1.0,0.5500000000000002,241,100.0
1.0,0.6000000000000002,225,100.0
1.0,0.6500000000000001,212,100.0
1.0,0.7000000000000002,200,100.0
1.0,0.7500000000000002,191,100.0
1.0,0.8000000000000002,215,100.0
1.0,0.8500000000000002,222,100.0
1.0,0.9000000000000002,231,100.0
1.0,0.9500000000000003,233,100.0
1.0,1.0000000000000004,1000,100.0
1.0,1.0500000000000003,1000,100.0
1.0,1.1000000000000005,1000,100.0
1.0500000000000003,0.1,124,100.0
1.0500000000000003,0.15000000000000002,130,100.0
1.0500000000000003,0.20000000000000004,158,100.0
1.0500000000000003,0.25000000000000006,141,100.0
1.0500000000000003,0.30000000000000004,131,100.0
1.0500000000000003,0.3500000000000001,121,100.0
1.0500000000000003,0.40000000000000013,149,100.0
1.0500000000000003,0.45000000000000007,151,100.0
1.0500000000000003,0.5000000000000001,144,100.0
1.0500000000000003,0.5500000000000002,136,100.0
1.0500000000000003,0.6000000000000002,151,100.0
1.0500000000000003,0.6500000000000001,148,100.0
1.0500000000000003,0.7000000000000002,157,100.0
1.0500000000000003,0.7500000000000002,173,100.0
1.0500000000000003,0.8000000000000002,172,100.0
1.0500000000000003,0.8500000000000002,187,100.0
1.0500000000000003,0.9000000000000002,194,100.0
1.0500000000000003,0.9500000000000003,233,100.0
1.0500000000000003,1.0000000000000004,1000,100.0
1.0500000000000003,1.0500000000000003,1000,100.0
1.0500000000000003,1.1000000000000005,1000,100.0
1.1,0.1,118,100.0
1.1,0.15000000000000002,141,100.0
1.1,0.20000000000000004,132,100.0
1.1,0.25000000000000006,122,100.0
1.1,0.30000000000000004,129,100.0
1.1,0.3500000000000001,146,100.0
1.1,0.40000000000000013,147,100.0
1.1,0.45000000000000007,144,100.0
1.1,0.5000000000000001,140,100.0
1.1,0.5500000000000002,155,100.0
1.1,0.6000000000000002,164,100.0
1.1,0.6500000000000001,167,100.0
1.1,0.7000000000000002,179,100.0
1.1,0.7500000000000002,185,100.0
1.1,0.8000000000000002,198,100.0
1.1,0.8500000000000002,207,100.0
1.1,0.9000000000000002,236,100.0
1.1,0.9500000000000003,265,100.0
1.1,1.0000000000000004,1000,100.0
1.1,1.0500000000000003,1000,100.0
1.1,1.1000000000000005,1000,100.0
1.1500000000000004,0.1,120,100.0
1.1500000000000004,0.15000000000000002,137,100.0
1.1500000000000004,0.20000000000000004,123,100.0
1.1500000000000004,0.25000000000000006,127,100.0
1.1500000000000004,0.30000000000000004,132,100.0
1.1500000000000004,0.3500000000000001,133,100.0
1.1500000000000004,0.40000000000000013,146,100.0
1.1500000000000004,0.45000000000000007,156,100.0
1.1500000000000004,0.5000000000000001,149,100.0
1.1500000000000004,0.5500000000000002,149,100.0
1.1500000000000004,0.6000000000000002,166,100.0
1.1500000000000004,0.6500000000000001,180,100.0
1.1500000000000004,0.7000000000000002,184,100.0
1.1500000000000004,0.7500000000000002,198,100.0
1.1500000000000004,0.8000000000000002,200,100.0
1.1500000000000004,0.8500000000000002,236,100.0
1.1500000000000004,0.9000000000000002,272,100.0
1.1500000000000004,0.9500000000000003,356,100.0
1.1500000000000004,1.0000000000000004,1000,100.0
1.1500000000000004,1.0500000000000003,1000,100.0
1.1500000000000004,1.1000000000000005,1000,100.0
1.2000000000000002,0.1,122,100.0
1.2000000000000002,0.15000000000000002,138,100.0
1.2000000000000002,0.20000000000000004,136,100.0
1.2000000000000002,0.25000000000000006,133,100.0
1.2000000000000002,0.30000000000000004,129,100.0
1.2000000000000002,0.3500000000000001,139,100.0
1.2000000000000002,0.40000000000000013,148,100.0
1.2000000000000002,0.45000000000000007,154,100.0
1.2000000000000002,0.5000000000000001,163,100.0
1.2000000000000002,0.5500000000000002,151,100.0
1.2000000000000002,0.6000000000000002,160,100.0
1.2000000000000002,0.6500000000000001,182,100.0
1.2000000000000002,0.7000000000000002,193,100.0
1.2000000000000002,0.7500000000000002,198,100.0
1.2000000000000002,0.8000000000000002,230,100.0
1.2000000000000002,0.8500000000000002,237,100.0
1.2000000000000002,0.9000000000000002,303,100.0
1.2000000000000002,0.9500000000000003,384,100.0
1.2000000000000002,1.0000000000000004,1000,94.44444444444444
1.2000000000000002,1.0500000000000003,1000,94.44444444444444
1.2000000000000002,1.1000000000000005,1000,94.44444444444444
1.2500000000000004,0.1,135,100.0
1.2500000000000004,0.15000000000000002,138,100.0
1.2500000000000004,0.20000000000000004,141,100.0
1.2500000000000004,0.25000000000000006,119,100.0
1.2500000000000004,0.30000000000000004,135,100.0
1.2500000000000004,0.3500000000000001,145,100.0
1.2500000000000004,0.40000000000000013,142,100.0
1.2500000000000004,0.45000000000000007,163,100.0
1.2500000000000004,0.5000000000000001,157,100.0
1.2500000000000004,0.5500000000000002,167,100.0
1.2500000000000004,0.6000000000000002,175,100.0
1.2500000000000004,0.6500000000000001,182,100.0
1.2500000000000004,0.7000000000000002,193,100.0
1.2500000000000004,0.7500000000000002,205,100.0
1.2500000000000004,0.8000000000000002,238,100.0
1.2500000000000004,0.8500000000000002,242,100.0
1.2500000000000004,0.9000000000000002,272,100.0
1.2500000000000004,0.9500000000000003,382,100.0
1.2500000000000004,1.0000000000000004,1000,69.44444444444444
1.2500000000000004,1.0500000000000003,1000,69.44444444444444
1.2500000000000004,1.1000000000000005,1000,69.44444444444444
1.3000000000000003,0.1,132,100.0
1.3000000000000003,0.15000000000000002,130,100.0
1.3000000000000003,0.20000000000000004,135,100.0
1.3000000000000003,0.25000000000000006,134,100.0
1.3000000000000003,0.30000000000000004,122,100.0
1.3000000000000003,0.3500000000000001,144,100.0
1.3000000000000003,0.40000000000000013,144,100.0
1.3000000000000003,0.45000000000000007,172,100.0
